18 6 12 [0, 3, 1, 4, 6, 2, 5, 7]
19 7 12 [6, 3, 1, 4, 7, 2, 5, 0]
20 8 12 [6, 3, 1, 4, 7, 2, 0, 5]
21 9 12 [7, 3, 1, 4, 6, 2, 5, 0]
21 5 16 [3, 5, 6, 4, 2, 0, 1, 7]
21 5 16 [6, 1, 0, 4, 3, 2, 5, 7]
20 6 14 [6, 1, 5, 4, 3, 2, 0, 7]
19 7 12 [6, 1, 5, 4, 3, 2, 7, 0]
21 7 14 [6, 1, 5, 4, 3, 0, 2, 7]
22 18 4 [0, 3, 5, 7, 2, 6, 4, 1]
22 18 4 [1, 2, 3, 4, 5, 7, 0, 6]
22 18 4 [0, 1, 5, 7, 2, 4, 6, 3]
22 16 6 [0, 2, 5, 3, 4, 6, 7, 1]
22 16 6 [0, 2, 4, 3, 6, 5, 7, 1]
22 16 6 [1, 3, 5, 7, 4, 0, 2, 6]
22 16 6 [5, 1, 3, 7, 2, 4, 0, 6]
22 16 6 [1, 2, 3, 4, 7, 5, 0, 6]
22 16 6 [1, 3, 7, 5, 4, 2, 0, 6]
22 16 6 [1, 0, 3, 5, 4, 6, 7, 2]
22 16 6 [1, 3, 7, 5, 2, 0, 4, 6]
22 16 6 [7, 1, 3, 5, 2, 4, 6, 0]
22 16 6 [5, 0, 3, 7, 2, 4, 6, 1]
22 16 6 [0, 1, 3, 4, 6, 5, 7, 2]
22 16 6 [0, 5, 3, 7, 2, 6, 4, 1]
22 16 6 [5, 3, 0, 7, 2, 4, 6, 1]
22 14 8 [6, 1, 5, 7, 2, 0, 4, 3]
21 15 6 [6, 1, 5, 7, 2, 4, 0, 3]
22 16 6 [6, 1, 5, 7, 2, 4, 3, 0]
22 14 8 [1, 0, 5, 7, 2, 3, 6, 4]
22 14 8 [0, 2, 3, 7, 4, 6, 5, 1]
22 14 8 [4, 3, 5, 7, 2, 1, 0, 6]
22 14 8 [1, 2, 3, 4, 7, 0, 6, 5]
22 14 8 [7, 1, 2, 4, 3, 6, 5, 0]
22 14 8 [0, 4, 3, 5, 2, 6, 7, 1]
22 14 8 [2, 3, 5, 7, 4, 0, 6, 1]
22 14 8 [5, 3, 0, 7, 4, 2, 6, 1]
22 14 8 [0, 3, 5, 1, 7, 2, 6, 4]
22 14 8 [6, 2, 1, 4, 3, 5, 7, 0]
22 14 8 [1, 2, 4, 5, 3, 0, 6, 7]
22 14 8 [7, 1, 5, 3, 2, 4, 0, 6]
22 14 8 [5, 2, 3, 4, 6, 7, 0, 1]
22 14 8 [1, 5, 4, 7, 2, 6, 0, 3]
22 14 8 [3, 1, 5, 7, 0, 4, 2, 6]
22 14 8 [3, 0, 2, 4, 6, 5, 7, 1]
21 15 6 [0, 3, 2, 4, 6, 5, 7, 1]
22 18 4 [1, 3, 2, 4, 6, 5, 7, 0]
22 14 8 [1, 0, 7, 5, 4, 2, 6, 3]
22 14 8 [3, 2, 5, 4, 6, 0, 7, 1]
22 14 8 [3, 2, 1, 4, 5, 7, 0, 6]
21 15 6 [3, 2, 1, 4, 5, 7, 6, 0]
22 14 8 [1, 4, 3, 5, 6, 0, 7, 2]
22 14 8 [3, 2, 5, 7, 4, 6, 0, 1]
22 14 8 [3, 2, 5, 7, 0, 4, 6, 1]
21 17 4 [3, 0, 5, 7, 2, 4, 6, 1]
20 18 2 [0, 3, 5, 7, 2, 4, 6, 1]
21 21 0 [1, 3, 5, 7, 2, 4, 6, 0]
